(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59)
Model;bCMS;_M1
Property;P_91;(not _F0)
Class;PSCSystem;(and (not _F0) (not _F9))
Property;Cr_9989;_F1
Class;FSCSystem;(and (not _F1) (not _F13))
Association;Cr_9988;_F1
Association;fSCSystem_call_pSCSystem;(not _F1)
Association;pSCSystem_call_fSCSystem;(not _F1)
DomainModel;Architecture;(not _F2)
Class;FSCSystemNoEncryption;(not _F2)
Generalization;G_5;(not _F2)
Class;PSCSystemNoEncryption;(not _F2)
Class;FScoordinatorNoEncryption;(not _F3)
Generalization;G_3;(not _F3)
Class;PScoordinatorNoEncryption;(not _F3)
Class;Cr_9971;_F3
Class;Witness;(not _F3)
Class;Cr_9968;_F3
Comment;Cr_9965;_F4
Class;Victim;(not _F4)
Property;P_81;(not _F4)
Property;P_75;(not _F5)
Property;P_74;(not _F5)
Class;TimeoutLog;(not _F5)
Property;P_73;(not _F5)
Transition;Cr_9956;_F5
Class;RoutePoliceCar;(not _F6)
Property;P_71;(not _F6)
Association;Cr_9950;_F6
Association;Cr_9948;_F6
Class;Cr_9947;_F6
Transition;Cr_9945;_F7
Class;RoutePlan;(not _F7)
Generalization;G_1;(not _F7)
Class;RouteFireTruck;(not _F7)
Transition;Cr_9941;_F7
Class;Route;(not _F8)
Region;Cr_9939;_F8
Association;Cr_9936;_F8
Class;PScoordinator;(not _F9)
Class;PoliceOfficer;(not _F10)
Association;Cr_9926;_F10
Class;PoliceCar;(not _F11)
Class;Cr_9916;_F11
Class;GPS;(not _F11)
Class;GovermentAgency;(not _F12)
Region;Cr_9904;_F12
Association;Cr_9903;_F12
Property;P_29;(not _F14)
Class;FScoordinator;(not _F14)
Property;P_27;(not _F14)
Class;Cr_9891;_F14
Property;P_25;(not _F15)
Class;FireTruck;(not _F15)
Comment;Cr_9885;_F15
Property;P_23;(not _F15)
Property;P_22;(not _F15)
Comment;Cr_9882;_F15
Class;Fireman;(not _F15)
Region;Cr_9881;_F15
Property;P_20;(not _F16)
Property;P_19;(not _F16)
Property;P_17;(not _F16)
Property;P_16;(not _F16)
Comment;Cr_9879;_F16
Property;P_14;(not _F16)
Class;Crisis;(not _F17)
Property;P_10;(not _F17)
Region;Cr_9870;_F17
Property;P_9;(not _F17)
Class;Credential;(not _F17)
Property;P_8;(not _F17)
Property;P_7;(not _F17)
Class;CommunicationInfrastructure;(not _F18)
Class;CommunicationCompromiser;(not _F18)
Property;P_5;(not _F18)
Property;Cr_9863;_F18
Transition;Cr_9859;_F19
Transition;Cr_9856;_F19
Property;P_2;(not _F19)
Property;P_1;(not _F19)
Class;BCMSSystem;(not _F19)
Association;communicationInfrastructure_use_bCMSSystem;(not _F20)
Association;timeoutLog_report_pScoordinator;(not _F20)
Class;Cr_9848;_F20
Association;timeoutLog_register_fSCSystem;(not _F20)
Association;fireTrucks_manage_fScoordinator;(not _F20)
Property;Cr_9847;_F20
Association;policeCars_manage_pScoordinator;(not _F20)
Association;pScoordinator_interact_pSCSystem;(not _F20)
Association;victims_interact_firemen;(not _F21)
Association;policeOfficers_interact_pScoordinator;(not _F21)
Comment;Cr_9844;_F21
Association;firemen_interact_fScoordinator;(not _F21)
Comment;Cr_9843;_F21
Association;victims_interact_policeOfficers;(not _F21)
Class;Cr_9841;_F21
Association;crisis_handle_bCMSSystem;(not _F21)
Transition;Cr_9837;_F22
Region;Cr_9836;_F22
Region;Cr_9834;_F22
Association;fireTruck_follow_routeFireTruck;(not _F22)
Association;crisis_allocate_fireTrucks;(not _F22)
Association;crisis_allocate_policeCars;(not _F22)
Association;routeFireTrucks_route_routePlan;(not _F23)
Association;bCMSSystem_contain_pSCSystem;(not _F23)
