(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59 _F60 _F61 _F62 _F63 _F64 _F65 _F66 _F67 _F68 _F69 _F70 _F71 _F72 _F73 _F74 _F75 _F76 _F77 _F78 _F79)
Model;bCMS;_M1
Property;C_642_P_92;(not _F0)
Class;C_638_PSCSystem;(not _F0)
Property;C_637_P_88;(not _F0)
Association;Cr_9998;_F0
Property;C_635_P_86;(not _F0)
Class;C_634_FSCSystem;(not _F0)
Class;Cr_9994;_F1
DomainModel;C_631_Architecture;(not _F1)
Generalization;C_630_G_6;(not _F1)
Comment;Cr_9993;_F1
Class;C_629_FSCSystemNoEncryption;(not _F1)
Transition;Cr_9989;_F2
Class;C_627_PSCSystemNoEncryption;(not _F2)
Generalization;C_626_G_4;(not _F2)
Class;C_625_FScoordinatorNoEncryption;(not _F2)
Generalization;C_624_G_3;(not _F2)
Class;C_623_PScoordinatorNoEncryption;(not _F2)
Class;Cr_9984;_F3
Property;C_621_P_84;(not _F3)
Class;C_620_Witness;(not _F3)
Property;C_619_P_83;(not _F3)
Property;C_618_P_82;(not _F3)
Class;C_617_Victim;(not _F3)
Class;Cr_9982;_F3
Association;Cr_9980;_F3
Property;C_615_P_80;(not _F4)
Class;Cr_9977;_F4
Property;Cr_9976;_F4
Property;Cr_9974;_F4
Property;C_612_P_77;(not _F4)
Property;Cr_9972;_F5
Property;C_610_P_75;(not _F5)
Property;C_609_P_74;(not _F5)
Class;C_608_TimeoutLog;(not _F5)
Generalization;C_607_G_2;(not _F5)
Region;Cr_9967;_F5
Property;C_605_P_72;(not _F6)
Class;C_604_RoutePoliceCar;(not _F6)
Association;Cr_9960;_F6
Property;C_602_P_70;(not _F6)
Property;C_601_P_69;(not _F6)
Association;Cr_9959;_F6
Transition;Cr_9958;_F7
Property;C_600_P_68;(not _F7)
Property;C_598_P_66;(not _F7)
Association;Cr_9956;_F7
Property;C_597_P_65;(not _F7)
Class;C_596_RoutePlan;(not _F7)
Property;C_594_P_64;(not _F7)
Class;C_592_RouteFireTruck;(not _F7)
Property;C_591_P_62;(not _F8)
Property;C_590_P_61;(not _F8)
Class;C_589_Route;(not _F8)
Property;C_588_P_60;(not _F8)
Property;C_587_P_59;(not _F8)
Property;C_585_P_57;(not _F8)
Property;C_584_P_56;(not _F8)
Property;C_583_P_55;(not _F8)
Class;C_581_PSCSystem;(not _F9)
Property;C_580_P_53;(not _F9)
Property;Cr_9952;_F9
Transition;Cr_9951;_F9
Property;Cr_9949;_F9
Property;C_577_P_50;(not _F9)
Association;Cr_9948;_F9
Transition;Cr_9947;_F10
Class;Cr_9946;_F10
Comment;Cr_9945;_F10
Class;C_575_PScoordinator;(not _F10)
Property;C_573_P_47;(not _F10)
Property;C_572_P_46;(not _F10)
Class;C_571_PoliceOfficer;(not _F10)
Property;C_569_P_44;(not _F11)
Property;C_568_P_43;(not _F11)
Association;Cr_9940;_F11
Comment;Cr_9939;_F11
Property;C_567_P_42;(not _F11)
Class;C_566_PoliceCar;(not _F11)
Property;Cr_9936;_F11
Property;C_565_P_41;(not _F11)
Property;C_564_P_40;(not _F11)
Region;Cr_9934;_F12
Property;Cr_9932;_F12
Class;C_563_GPS;(not _F12)
Class;C_561_GovermentAgency;(not _F12)
Association;Cr_9931;_F12
Property;C_559_P_37;(not _F12)
Association;Cr_9929;_F13
Region;Cr_9928;_F13
Property;C_557_P_35;(not _F13)
Comment;Cr_9927;_F13
Transition;Cr_9926;_F13
Property;Cr_9925;_F13
Region;Cr_9922;_F13
Class;Cr_9920;_F13
Property;C_555_P_33;(not _F14)
Class;C_554_FSCSystem;(not _F14)
Property;C_552_P_31;(not _F14)
Property;C_549_P_28;(not _F14)
Class;C_548_FScoordinator;(not _F14)
Comment;Cr_9916;_F15
Property;Cr_9915;_F15
Property;C_546_P_26;(not _F15)
Class;Cr_9914;_F15
Transition;Cr_9913;_F15
Region;Cr_9912;_F15
Transition;Cr_9911;_F15
Region;Cr_9910;_F15
Class;C_543_FireTruck;(not _F16)
Comment;Cr_9907;_F16
Property;C_542_P_23;(not _F16)
Class;C_539_Fireman;(not _F16)
Association;Cr_9905;_F16
Property;C_538_P_20;(not _F16)
Property;C_537_P_19;(not _F16)
Transition;Cr_9902;_F17
Property;C_534_P_16;(not _F17)
Property;C_533_P_15;(not _F17)
Property;C_531_P_13;(not _F17)
Property;C_530_P_12;(not _F17)
Class;C_529_Crisis;(not _F17)
Property;C_528_P_11;(not _F17)
Association;Cr_9900;_F17
Property;C_527_P_10;(not _F18)
Association;Cr_9895;_F18
Class;C_525_Credential;(not _F18)
Region;Cr_9892;_F18
Comment;Cr_9891;_F18
Property;C_523_P_7;(not _F19)
Class;C_522_CommunicationInfrastructure;(not _F19)
Property;C_521_P_6;(not _F19)
Class;C_520_CommunicationCompromiser;(not _F19)
Region;Cr_9889;_F19
Comment;Cr_9888;_F19
Property;C_519_P_5;(not _F19)
Property;C_518_P_4;(not _F20)
Region;Cr_9884;_F20
Association;Cr_9883;_F20
Property;C_517_P_3;(not _F20)
Property;C_516_P_2;(not _F20)
Property;C_515_P_1;(not _F20)
Class;Cr_9881;_F20
Class;C_514_BCMSSystem;(not _F20)
Association;C_513_communicationInfrastructure_use_bCMSSystem;(not _F20)
Association;C_512_timeoutLog_report_fScoordinator;(not _F20)
Association;C_511_timeoutLog_report_pScoordinator;(not _F20)
Association;C_509_timeoutLog_register_fSCSystem;(not _F21)
Comment;Cr_9879;_F21
Property;Cr_9878;_F21
Comment;Cr_9877;_F21
Association;C_508_timeoutLog_register_pSCSystem;(not _F21)
Association;C_507_routePlan_receive_fSCSystem;(not _F21)
Comment;Cr_9875;_F21
Association;Cr_9874;_F21
Association;C_506_fireTrucks_manage_fScoordinator;(not _F21)
Association;C_504_pScoordinator_interact_pSCSystem;(not _F22)
Association;C_503_victims_interact_firemen;(not _F22)
Association;C_502_witnesses_interact_policeOfficers;(not _F22)
Property;Cr_9869;_F22
Association;C_500_witnesses_interact_firemen;(not _F22)
Comment;Cr_9867;_F23
Class;Cr_9866;_F23
Association;C_499_fScoordinator_interact_fSCSystem;(not _F23)
Transition;Cr_9865;_F23
Association;C_495_routePoliceCar_follow_policeCar;(not _F23)
Region;Cr_9863;_F23
Association;Cr_9862;_F23
Association;C_494_fireTruck_follow_routeFireTruck;(not _F23)
Association;C_493_routePlans_develop_pSCSystem;(not _F24)
Association;C_492_crisis_allocate_fireTrucks;(not _F24)
Association;C_490_communicationInfrastructure_access_communicationCompromisers;(not _F24)
Association;Cr_9861;_F24
Association;C_488_routeFireTrucks_route_routePlan;(not _F24)
Property;Cr_9860;_F24
Association;Cr_9859;_F24
Region;Cr_9858;_F24
DomainModel;C_485_Domain;(not _F25)
Transition;C_483_T_75;(not _F25)
Class;Cr_9855;_F25
Region;C_482_S_43;(not _F25)
Transition;Cr_9854;_F25
Transition;Cr_9853;_F25
Region;C_481_S_42;(not _F25)
Region;C_480_PS_18;(not _F25)
Region;C_479_Region2;(not _F26)
Transition;C_478_T_74;(not _F26)
Transition;Cr_9851;_F26
Comment;Cr_9850;_F26
Association;Cr_9849;_F26
Transition;C_477_T_73;(not _F26)
Transition;C_476_T_72;(not _F26)
Property;Cr_9848;_F26
Property;Cr_9847;_F26
Property;Cr_9846;_F26
Comment;Cr_9843;_F27
Transition;C_474_T_70;(not _F27)
Region;Cr_9842;_F27
Region;Cr_9841;_F27
Transition;C_471_T_67;(not _F27)
Transition;C_470_T_66;(not _F27)
Transition;C_469_T_65;(not _F27)
Region;C_468_S_41;(not _F27)
Association;Cr_9839;_F28
Association;Cr_9838;_F28
Region;C_467_S_40;(not _F28)
Region;Cr_9837;_F28
Region;C_464_S_37;(not _F28)
Region;C_463_S_36;(not _F28)
Property;Cr_9834;_F28
Property;Cr_9833;_F29
Region;C_460_S_33;(not _F29)
Region;C_459_PS_17;(not _F29)
Region;C_458_Region1;(not _F29)
StateMachine;C_457_SM-PScoordinator;(not _F29)
Association;Cr_9831;_F29
Transition;C_456_T_64;(not _F29)
Comment;Cr_9828;_F29
Property;Cr_9827;_F30
Region;C_454_PS_16;(not _F30)
Class;Cr_9824;_F30
Region;C_453_R16;(not _F30)
Transition;C_452_T_63;(not _F30)
Region;Cr_9823;_F30
Transition;Cr_9821;_F30
Transition;C_451_T_62;(not _F30)
Association;Cr_9819;_F31
Transition;C_450_T_61;(not _F31)
Region;C_449_S_31;(not _F31)
Region;C_448_S_30;(not _F31)
Region;C_447_PS_15;(not _F31)
Region;C_446_R15;(not _F31)
StateMachine;C_445_SM-ConnectivityPSCsystem;(not _F31)
Comment;Cr_9816;_F31
Transition;C_443_T_59;(not _F32)
Association;Cr_9814;_F32
Association;Cr_9813;_F32
Region;Cr_9811;_F32
Region;Cr_9809;_F32
Association;Cr_9808;_F32
Region;C_440_PS_14;(not _F32)
Region;Cr_9807;_F33
Region;C_439_R14;(not _F33)
Transition;C_438_T_58;(not _F33)
Transition;C_435_T_55;(not _F33)
Region;Cr_9806;_F33
Class;Cr_9805;_F33
Transition;C_434_T_54;(not _F33)
Transition;C_433_T_53;(not _F33)
Transition;C_432_T_52;(not _F33)
Transition;C_431_T_51;(not _F33)
Association;Cr_9804;_F34
Transition;C_430_T_50;(not _F34)
Association;Cr_9802;_F34
Transition;C_427_T_47;(not _F34)
Region;Cr_9800;_F34
Region;C_425_S_26;(not _F34)
Region;C_424_S_25;(not _F34)
Region;C_422_S_23;(not _F35)
Region;C_419_S_20;(not _F35)
Region;C_418_PS_13;(not _F35)
Region;Cr_9799;_F35
Class;Cr_9798;_F35
Region;C_417_R13;(not _F35)
Class;Cr_9797;_F35
StateMachine;C_416_SM-PSCSystem;(not _F35)
Transition;C_415_T_46;(not _F35)
Region;C_414_S_19;(not _F36)
Region;C_413_PS_12;(not _F36)
Association;Cr_9795;_F36
Region;C_412_R12;(not _F36)
Transition;C_411_T_45;(not _F36)
Transition;Cr_9794;_F36
Comment;Cr_9793;_F36
Transition;C_410_T_44;(not _F36)
Comment;Cr_9789;_F37
Region;C_408_S_18;(not _F37)
Region;C_406_PS_11;(not _F37)
Region;C_405_R11;(not _F37)
StateMachine;C_404_SM-ConnectivityFSCsystem;(not _F37)
Transition;C_403_T_42;(not _F37)
Transition;C_402_T_41;(not _F37)
Comment;Cr_9786;_F37
Region;C_401_S_16;(not _F38)
Region;C_400_S_15;(not _F38)
Transition;Cr_9785;_F38
Region;C_399_PS_10;(not _F38)
Association;Cr_9784;_F38
Region;C_398_R10;(not _F38)
Property;Cr_9783;_F38
Comment;Cr_9782;_F38
Transition;C_396_T_39;(not _F38)
Comment;Cr_9781;_F38
Region;C_395_S_14;(not _F38)
Region;C_394_S_13;(not _F39)
Region;C_393_PS_9;(not _F39)
Region;C_392_R9;(not _F39)
Property;Cr_9779;_F39
Transition;C_391_T_38;(not _F39)
Association;Cr_9777;_F39
Region;C_389_S_12;(not _F39)
Region;C_388_S_11;(not _F39)
Region;C_387_PS_8;(not _F39)
Region;C_386_R8;(not _F40)
Property;Cr_9776;_F40
Comment;Cr_9775;_F40
Transition;C_385_T_36;(not _F40)
Transition;C_384_T_35;(not _F40)
Region;C_382_S_9;(not _F40)
Region;C_380_R7;(not _F40)
Transition;C_379_T_34;(not _F41)
Transition;C_378_T_33;(not _F41)
Region;C_377_S_8;(not _F41)
Region;C_376_S_7;(not _F41)
Property;Cr_9769;_F41
Association;Cr_9768;_F41
Region;C_374_R6;(not _F41)
Transition;C_373_T_32;(not _F41)
Transition;C_372_T_31;(not _F42)
Region;C_368_R5;(not _F42)
StateMachine;C_367_SM-Main;(not _F42)
Transition;Cr_9765;_F42
Transition;C_366_T_30;(not _F42)
Transition;C_365_T_29;(not _F42)
Region;Cr_9764;_F42
Region;C_364_S_4;(not _F42)
Region;C_363_S_3;(not _F43)
Region;C_362_PS_4;(not _F43)
Region;C_361_R4;(not _F43)
Region;Cr_9762;_F43
Transition;C_360_T_28;(not _F43)
Transition;C_357_T_25;(not _F43)
Transition;C_356_T_24;(not _F44)
Property;Cr_9758;_F44
Region;Cr_9757;_F44
Transition;C_354_T_22;(not _F44)
Class;Cr_9756;_F44
Transition;C_353_T_21;(not _F44)
Transition;C_352_T_20;(not _F44)
Transition;C_351_T_19;(not _F44)
Transition;C_350_T_18;(not _F44)
Class;Cr_9755;_F44
Property;Cr_9753;_F45
Class;Cr_9752;_F45
Property;Cr_9751;_F45
Region;C_348_R3;(not _F45)
StateMachine;C_347_SM-FScoordinator;(not _F45)
Transition;C_346_T_17;(not _F45)
Region;C_344_S_2;(not _F45)
Region;C_343_S_1;(not _F45)
Transition;Cr_9748;_F46
Property;Cr_9747;_F46
Region;C_341_R2;(not _F46)
Transition;C_340_T_15;(not _F46)
Transition;C_339_T_14;(not _F46)
Class;Cr_9746;_F46
Comment;Cr_9745;_F46
Comment;Cr_9744;_F46
Transition;C_338_T_13;(not _F46)
Transition;C_336_T_11;(not _F46)
Transition;C_335_T_10;(not _F47)
Comment;Cr_9743;_F47
Transition;C_334_T_9;(not _F47)
Region;Cr_9742;_F47
Association;Cr_9741;_F47
Transition;C_333_T_8;(not _F47)
Transition;C_332_T_7;(not _F47)
Transition;C_331_T_6;(not _F47)
Property;Cr_9739;_F47
Transition;C_329_T_4;(not _F47)
Comment;Cr_9738;_F48
Transition;C_328_T_3;(not _F48)
Association;Cr_9737;_F48
Transition;C_327_T_2;(not _F48)
Region;C_325_PS_1;(not _F48)
Region;Cr_9731;_F48
Region;C_324_R1;(not _F49)
Association;Cr_9728;_F49
