(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19)
Model;bCMS;_M1
Property;C_1284_P_92;(not _F0)
Comment;Cr_10000;_F0
Comment;Cr_9999;_F0
Property;C_1283_P_91;(not _F0)
Comment;Cr_9997;_F0
Property;Cr_9996;_F0
Class;Cr_9995;_F0
Property;Cr_9994;_F0
Property;C_1281_P_89;(not _F0)
Association;Cr_9993;_F1
Class;C_1280_PSCSystem;(not _F1)
Property;C_1279_P_88;(not _F1)
Association;Cr_9992;_F1
Property;C_1278_P_87;(not _F1)
Comment;Cr_9991;_F1
Property;C_1277_P_86;(not _F1)
Class;C_1276_FSCSystem;(not _F1)
Association;C_1275_fSCSystem_call_pSCSystem;(not _F1)
Region;Cr_9990;_F1
Association;C_1274_pSCSystem_call_fSCSystem;(not _F1)
DomainModel;C_1273_Architecture;(not _F2)
Generalization;C_1272_G_6;(not _F2)
Class;C_1271_FSCSystemNoEncryption;(not _F2)
Class;C_1269_PSCSystemNoEncryption;(not _F2)
Generalization;C_1268_G_4;(not _F2)
Transition;Cr_9989;_F2
Class;C_1267_FScoordinatorNoEncryption;(not _F2)
Generalization;C_1266_G_3;(not _F2)
Comment;Cr_9988;_F2
Class;Cr_9987;_F2
Class;C_1265_PScoordinatorNoEncryption;(not _F3)
Property;C_1264_P_85;(not _F3)
Class;C_1262_Witness;(not _F3)
Comment;Cr_9986;_F3
Region;Cr_9985;_F3
Property;C_1261_P_83;(not _F3)
Property;Cr_9984;_F3
Property;C_1260_P_82;(not _F3)
Comment;Cr_9983;_F3
Class;C_1259_Victim;(not _F3)
Property;C_1258_P_81;(not _F4)
Property;C_1257_P_80;(not _F4)
Region;Cr_9982;_F4
Property;C_1256_P_79;(not _F4)
Property;Cr_9981;_F4
Property;C_1255_P_78;(not _F4)
Property;C_1254_P_77;(not _F4)
Comment;Cr_9980;_F4
Comment;Cr_9979;_F4
Association;Cr_9978;_F4
Transition;Cr_9977;_F4
Association;Cr_9976;_F5
Comment;Cr_9975;_F5
Region;Cr_9974;_F5
Property;C_1252_P_75;(not _F5)
Property;Cr_9973;_F5
Property;C_1251_P_74;(not _F5)
Comment;Cr_9972;_F5
Class;C_1250_TimeoutLog;(not _F5)
Transition;Cr_9971;_F5
Property;C_1248_P_73;(not _F6)
Property;C_1247_P_72;(not _F6)
Class;C_1246_RoutePoliceCar;(not _F6)
Region;Cr_9970;_F6
Property;C_1245_P_71;(not _F6)
Association;Cr_9969;_F6
Association;Cr_9968;_F6
Property;C_1244_P_70;(not _F6)
Property;C_1243_P_69;(not _F6)
Property;C_1242_P_68;(not _F6)
Property;C_1241_P_67;(not _F6)
Property;C_1240_P_66;(not _F7)
Property;C_1239_P_65;(not _F7)
Property;Cr_9967;_F7
Property;Cr_9966;_F7
Comment;Cr_9965;_F7
Class;C_1238_RoutePlan;(not _F7)
Class;Cr_9964;_F7
Generalization;C_1237_G_1;(not _F7)
Property;C_1236_P_64;(not _F7)
Comment;Cr_9963;_F7
Transition;Cr_9962;_F7
Comment;Cr_9961;_F8
Region;Cr_9960;_F8
Property;C_1235_P_63;(not _F8)
Class;C_1234_RouteFireTruck;(not _F8)
Comment;Cr_9959;_F8
Property;C_1233_P_62;(not _F8)
Property;C_1232_P_61;(not _F8)
Association;Cr_9958;_F8
Class;C_1231_Route;(not _F8)
Comment;Cr_9957;_F8
Property;Cr_9956;_F8
Comment;Cr_9955;_F9
Transition;Cr_9954;_F9
Property;C_1230_P_60;(not _F9)
Property;C_1229_P_59;(not _F9)
Property;C_1228_P_58;(not _F9)
Property;C_1227_P_57;(not _F9)
Property;C_1226_P_56;(not _F9)
Region;Cr_9953;_F9
Property;C_1225_P_55;(not _F9)
Class;C_1223_PSCSystem;(not _F9)
Property;Cr_9952;_F10
Property;C_1222_P_53;(not _F10)
Property;C_1221_P_52;(not _F10)
Property;C_1220_P_51;(not _F10)
Property;C_1219_P_50;(not _F10)
Property;C_1218_P_49;(not _F10)
Class;C_1217_PScoordinator;(not _F10)
Property;C_1216_P_48;(not _F10)
Transition;Cr_9951;_F10
Property;C_1215_P_47;(not _F10)
Association;Cr_9950;_F10
Property;C_1214_P_46;(not _F11)
Transition;Cr_9949;_F11
Class;C_1213_PoliceOfficer;(not _F11)
Property;C_1212_P_45;(not _F11)
Property;C_1211_P_44;(not _F11)
Property;Cr_9948;_F11
Property;C_1210_P_43;(not _F11)
Property;Cr_9947;_F11
Property;C_1209_P_42;(not _F11)
Association;Cr_9946;_F11
