(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59 _F60 _F61 _F62 _F63 _F64 _F65 _F66 _F67 _F68 _F69 _F70 _F71 _F72 _F73 _F74 _F75 _F76 _F77 _F78 _F79 _F80 _F81 _F82 _F83 _F84 _F85 _F86 _F87 _F88 _F89 _F90 _F91 _F92 _F93 _F94 _F95 _F96 _F97 _F98 _F99)
Model;bCMS;_M1
Property;C_5136_P_92;(not _F0)
Property;C_5135_P_91;(not _F0)
Property;C_5134_P_90;(not _F0)
Property;C_5133_P_89;(not _F0)
Class;C_5132_PSCSystem;(not _F0)
Property;C_5131_P_88;(not _F0)
Property;C_5130_P_87;(not _F0)
Property;C_5129_P_86;(not _F0)
Class;C_5128_FSCSystem;(not _F0)
Association;C_5127_fSCSystem_call_pSCSystem;(not _F0)
Association;C_5126_pSCSystem_call_fSCSystem;(not _F0)
Comment;Cr_9999;_F0
DomainModel;C_5125_Architecture;(not _F0)
Generalization;C_5124_G_6;(not _F1)
Transition;Cr_9998;_F1
Association;Cr_9997;_F1
Association;Cr_9996;_F1
Class;Cr_9994;_F1
Class;C_5123_FSCSystemNoEncryption;(not _F1)
Generalization;C_5122_G_5;(not _F1)
Class;C_5121_PSCSystemNoEncryption;(not _F1)
Generalization;C_5120_G_4;(not _F1)
Class;C_5119_FScoordinatorNoEncryption;(not _F1)
Class;C_5117_PScoordinatorNoEncryption;(not _F1)
Property;C_5116_P_85;(not _F2)
Property;C_5115_P_84;(not _F2)
Class;C_5114_Witness;(not _F2)
Property;C_5113_P_83;(not _F2)
Region;Cr_9992;_F2
Property;C_5112_P_82;(not _F2)
Comment;Cr_9991;_F2
Association;Cr_9990;_F2
Class;C_5111_Victim;(not _F2)
Property;Cr_9989;_F2
Property;C_5110_P_81;(not _F2)
Region;Cr_9985;_F3
Property;C_5109_P_80;(not _F3)
Class;Cr_9984;_F3
Property;C_5108_P_79;(not _F3)
Class;Cr_9983;_F3
Region;Cr_9982;_F3
Association;Cr_9981;_F3
Association;Cr_9980;_F3
Property;C_5107_P_78;(not _F3)
Transition;Cr_9979;_F3
Property;C_5106_P_77;(not _F3)
Region;Cr_9978;_F3
Property;C_5105_P_76;(not _F3)
Property;C_5104_P_75;(not _F3)
Region;Cr_9977;_F4
Association;Cr_9976;_F4
Property;Cr_9975;_F4
Class;Cr_9974;_F4
Property;C_5103_P_74;(not _F4)
Class;C_5102_TimeoutLog;(not _F4)
Association;Cr_9973;_F4
Transition;Cr_9972;_F4
Comment;Cr_9971;_F4
Region;Cr_9969;_F4
Generalization;C_5101_G_2;(not _F4)
Property;C_5100_P_73;(not _F4)
Property;C_5099_P_72;(not _F4)
Region;Cr_9968;_F5
Transition;Cr_9967;_F5
Class;C_5098_RoutePoliceCar;(not _F5)
Association;Cr_9966;_F5
Property;Cr_9965;_F5
Property;C_5097_P_71;(not _F5)
Property;C_5096_P_70;(not _F5)
Property;C_5095_P_69;(not _F5)
Transition;Cr_9964;_F5
Transition;Cr_9963;_F5
Property;C_5093_P_67;(not _F5)
Association;Cr_9962;_F5
Class;Cr_9961;_F6
