(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59 _F60 _F61 _F62 _F63 _F64 _F65 _F66 _F67 _F68 _F69 _F70 _F71 _F72 _F73 _F74 _F75 _F76 _F77 _F78 _F79 _F80 _F81 _F82 _F83 _F84 _F85 _F86 _F87 _F88 _F89 _F90 _F91 _F92 _F93 _F94 _F95 _F96 _F97 _F98 _F99)
Model;bCMS;_M1
Class;PSCSystem;(and (not _F0) (not _F8))
Class;FSCSystem;(and (not _F0) (not _F10))
DomainModel;Architecture;(not _F1)
Class;FSCSystemNoEncryption;(not _F1)
Class;PSCSystemNoEncryption;(not _F2)
Class;FScoordinatorNoEncryption;(not _F2)
Class;PScoordinatorNoEncryption;(not _F2)
Class;Witness;(not _F2)
Class;Victim;(not _F3)
Class;TimeoutLog;(not _F4)
Class;RoutePoliceCar;(not _F5)
Class;RoutePlan;(not _F6)
Class;RouteFireTruck;(not _F6)
Class;Route;(not _F6)
Property;P_55;(not _F7)
Property;P_50;(not _F8)
Class;PScoordinator;(not _F8)
Property;P_46;(not _F8)
Class;PoliceOfficer;(not _F8)
Class;Cr_9932;_F9
Class;PoliceCar;(not _F9)
Class;GPS;(not _F10)
Class;GovermentAgency;(not _F10)
Class;FScoordinator;(not _F11)
Class;FireTruck;(not _F13)
Property;P_23;(not _F13)
Class;Fireman;(not _F13)
Region;Cr_9897;_F14
Class;Crisis;(not _F14)
Property;P_9;(not _F14)
Class;Credential;(not _F15)
Class;CommunicationInfrastructure;(not _F15)
Class;CommunicationCompromiser;(not _F15)
Property;P_5;(not _F15)
Property;P_4;(not _F15)
Property;P_2;(not _F16)
Class;BCMSSystem;(not _F16)
Association;timeoutLog_report_pScoordinator;(not _F16)
Association;bCMSSystem_regulate_govermentAgency;(not _F16)
Association;timeoutLog_register_fSCSystem;(not _F16)
Association;timeoutLog_register_pSCSystem;(not _F17)
Association;routePlan_receive_fSCSystem;(not _F17)
Association;victims_interact_firemen;(not _F18)
Association;witnesses_interact_policeOfficers;(not _F18)
Association;policeOfficers_interact_pScoordinator;(not _F19)
Association;routePoliceCar_follow_policeCar;(not _F19)
Association;crisis_allocate_policeCars;(not _F20)
Association;communicationInfrastructure_access_communicationCompromisers;(not _F20)
Association;routeFireTrucks_route_routePlan;(not _F20)
Association;bCMSSystem_contain_pSCSystem;(not _F20)
DomainModel;Domain;(not _F21)
Transition;T_76;(not _F21)
Transition;T_75;(not _F21)
Region;Region2;(not _F21)
Transition;T_73;(not _F22)
Transition;T_71;(not _F22)
Transition;T_65;(not _F23)
Region;Region1;(not _F24)
StateMachine;SM-PScoordinator;(not _F24)
Transition;T_64;(not _F24)
Region;R16;(not _F25)
Transition;T_63;(not _F25)
Transition;T_61;(not _F25)
Region;R15;(not _F26)
StateMachine;SM-ConnectivityPSCsystem;(not _F26)
Transition;T_60;(not _F26)
Region;R14;(not _F26)
Transition;T_58;(not _F27)
Transition;T_57;(not _F27)
Transition;T_56;(not _F27)
Transition;T_54;(not _F27)
Transition;T_52;(not _F27)
Region;PS_13;(not _F29)
Region;R13;(not _F29)
StateMachine;SM-PSCSystem;(not _F29)
