(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59 _F60 _F61 _F62 _F63 _F64 _F65 _F66 _F67 _F68 _F69 _F70 _F71 _F72 _F73 _F74 _F75 _F76 _F77 _F78 _F79)
Model;bCMS;_M1
Property;Cr_9999;_F0
Class;PSCSystem;(and (not _F0) (not _F11))
Comment;Cr_9996;_F0
Region;Cr_9994;_F1
Class;FSCSystem;(and (not _F1) (not _F17))
DomainModel;Architecture;(not _F1)
Class;FSCSystemNoEncryption;(not _F2)
Class;PSCSystemNoEncryption;(not _F2)
Class;FScoordinatorNoEncryption;(not _F2)
Transition;Cr_9989;_F2
Class;PScoordinatorNoEncryption;(not _F2)
Class;Witness;(not _F3)
Class;Victim;(not _F3)
Region;Cr_9982;_F4
Class;TimeoutLog;(not _F5)
Association;Cr_9971;_F5
Transition;Cr_9967;_F6
Class;RoutePoliceCar;(not _F6)
Class;RoutePlan;(not _F8)
Association;Cr_9955;_F8
Property;P_64;(not _F8)
Property;P_63;(not _F8)
Class;Cr_9950;_F9
Class;RouteFireTruck;(not _F9)
Property;P_62;(not _F9)
Property;P_61;(not _F9)
Association;Cr_9944;_F9
Property;Cr_9942;_F10
Region;Cr_9941;_F10
Class;Route;(not _F10)
Property;P_57;(not _F10)
Comment;Cr_9932;_F12
Class;PScoordinator;(not _F12)
Property;Cr_9926;_F12
Class;PoliceOfficer;(not _F13)
Transition;Cr_9920;_F13
Association;Cr_9919;_F14
Class;PoliceCar;(not _F14)
Class;GPS;(not _F15)
Association;Cr_9909;_F15
Transition;Cr_9908;_F15
Class;GovermentAgency;(not _F15)
Property;P_37;(not _F16)
Property;P_36;(not _F16)
Property;Cr_9905;_F16
Property;P_35;(not _F16)
Property;P_34;(not _F17)
Property;P_33;(not _F17)
Association;Cr_9894;_F17
Property;P_32;(not _F17)
Region;Cr_9892;_F18
Property;P_30;(not _F18)
Class;FScoordinator;(not _F18)
Property;P_27;(not _F19)
Property;P_26;(not _F19)
Property;P_25;(not _F19)
Class;FireTruck;(not _F19)
Property;P_22;(not _F19)
Region;Cr_9882;_F20
Class;Cr_9880;_F20
Class;Fireman;(not _F20)
Class;Cr_9877;_F20
Property;P_19;(not _F20)
Property;P_18;(not _F20)
Property;P_17;(not _F21)
Property;P_15;(not _F21)
Property;P_13;(not _F21)
Property;P_12;(not _F21)
Class;Crisis;(not _F21)
Property;P_9;(not _F22)
Class;Credential;(not _F22)
Property;P_8;(not _F22)
Class;CommunicationInfrastructure;(not _F22)
Property;P_6;(not _F23)
Class;CommunicationCompromiser;(not _F23)
Property;P_5;(not _F23)
Property;P_3;(not _F23)
Class;Cr_9865;_F23
Property;P_2;(not _F23)
Property;P_1;(not _F24)
Class;BCMSSystem;(not _F24)
Region;Cr_9860;_F24
Association;communicationInfrastructure_use_bCMSSystem;(not _F24)
Class;Cr_9858;_F24
Association;timeoutLog_report_pScoordinator;(not _F24)
Association;bCMSSystem_regulate_govermentAgency;(not _F25)
Association;timeoutLog_register_fSCSystem;(not _F25)
Association;routePlan_receive_fSCSystem;(not _F25)
Association;policeCars_manage_pScoordinator;(not _F25)
Association;pScoordinator_interact_pSCSystem;(not _F26)
Association;victims_interact_firemen;(not _F26)
Transition;Cr_9850;_F26
Association;witnesses_interact_policeOfficers;(not _F26)
Association;policeOfficers_interact_pScoordinator;(not _F26)
Transition;Cr_9848;_F26
Association;witnesses_interact_firemen;(not _F26)
Association;fScoordinator_interact_fSCSystem;(not _F26)
Association;fireTruck_follow_routeFireTruck;(not _F27)
Comment;Cr_9846;_F27
Association;crisis_allocate_fireTrucks;(not _F27)
Association;crisis_allocate_policeCars;(not _F28)
Association;communicationInfrastructure_access_communicationCompromisers;(not _F28)
Comment;Cr_9839;_F28
DomainModel;Domain;(not _F29)
Class;Cr_9837;_F29
Transition;T_75;(not _F29)
Property;Cr_9836;_F29
Region;S_42;(not _F29)
Region;Region2;(not _F29)
Comment;Cr_9833;_F30
Region;Cr_9832;_F30
Class;Cr_9831;_F30
Transition;T_72;(not _F30)
Transition;T_71;(not _F30)
Class;Cr_9829;_F30
Transition;Cr_9825;_F31
Transition;T_70;(not _F31)
Transition;T_68;(not _F31)
Transition;T_67;(not _F32)
Transition;T_66;(not _F32)
Class;Cr_9818;_F32
Region;Cr_9816;_F32
Transition;T_65;(not _F32)
Region;S_41;(not _F33)
Region;S_40;(not _F33)
Region;S_39;(not _F33)
Region;S_37;(not _F33)
Region;S_34;(not _F34)
Region;S_33;(not _F34)
Region;Region1;(not _F34)
StateMachine;SM-PScoordinator;(not _F34)
Region;Cr_9803;_F34
Transition;T_64;(not _F35)
Region;S_32;(not _F35)
Property;Cr_9801;_F35
Region;R16;(not _F35)
Transition;T_63;(not _F35)
Transition;Cr_9798;_F35
Region;S_31;(not _F36)
Comment;Cr_9796;_F36
Region;S_30;(not _F36)
Region;Cr_9793;_F36
Transition;Cr_9791;_F36
Region;R15;(not _F37)
StateMachine;SM-ConnectivityPSCsystem;(not _F37)
Transition;Cr_9781;_F38
Property;Cr_9780;_F38
Region;R14;(not _F38)
Transition;Cr_9771;_F39
Transition;T_49;(not _F40)
Association;Cr_9769;_F40
Region;Cr_9765;_F40
Transition;T_47;(not _F41)
Class;Cr_9762;_F41
Property;Cr_9761;_F41
Region;Cr_9758;_F42
Comment;Cr_9755;_F42
Region;R13;(not _F42)
StateMachine;SM-PSCSystem;(not _F42)
Transition;Cr_9753;_F43
Class;Cr_9752;_F43
Region;S_19;(not _F43)
Region;R12;(not _F43)
Transition;T_45;(not _F43)
Class;Cr_9749;_F44
Class;Cr_9744;_F44
Transition;Cr_9739;_F44
Transition;T_43;(not _F45)
Region;S_18;(not _F45)
Comment;Cr_9736;_F45
Region;R11;(not _F45)
StateMachine;SM-ConnectivityFSCsystem;(not _F45)
Transition;T_42;(not _F45)
Transition;T_41;(not _F45)
Region;S_15;(not _F46)
Association;Cr_9734;_F46
Region;R10;(not _F46)
Transition;T_39;(not _F46)
Comment;Cr_9732;_F46
Region;S_14;(not _F46)
Association;Cr_9731;_F47
Association;Cr_9730;_F47
Region;R9;(not _F47)
Transition;T_38;(not _F47)
Transition;T_37;(not _F47)
Region;S_12;(not _F47)
Region;S_11;(not _F47)
Class;Cr_9726;_F48
Region;PS_8;(not _F48)
Region;R8;(not _F48)
Transition;T_36;(not _F48)
Transition;T_35;(not _F48)
Region;S_10;(not _F48)
Region;S_9;(not _F48)
Region;PS_7;(not _F49)
Region;Cr_9722;_F49
Region;R7;(not _F49)
Transition;Cr_9721;_F49
Transition;T_33;(not _F49)
Region;S_8;(not _F49)
Region;S_7;(not _F49)
Region;PS_6;(not _F49)
Region;R6;(not _F50)
Property;Cr_9718;_F50
Transition;T_32;(not _F50)
Transition;Cr_9716;_F50
Region;S_6;(not _F50)
Transition;Cr_9713;_F50
Region;S_5;(not _F50)
Region;PS_5;(not _F51)
Region;R5;(not _F51)
StateMachine;SM-Main;(not _F51)
Region;Cr_9711;_F51
Region;Cr_9710;_F51
Region;S_4;(not _F51)
Region;S_3;(not _F52)
Region;PS_4;(not _F52)
Region;R4;(not _F52)
Transition;T_24;(not _F53)
Transition;T_23;(not _F53)
Property;Cr_9697;_F53
Transition;T_21;(not _F53)
Transition;T_20;(not _F54)
